name,params,length,output_type,parse_time,states,trans,precomp_time,newmat,prob,sample_time
crowds,TotalRuns_5_CrowdSize_5,12,ok,147.297597,8653,14953,-1,-1,0.008281,2.473740
crowds,TotalRuns_5_CrowdSize_5,16,ok,146.550223,8653,14953,704.080397,3,0.01068977728,707.707375
crowds,TotalRuns_5_CrowdSize_5,24,ok,145.528774,8653,14953,-1,-1,0.026124970816090522,4.866054
crowds,TotalRuns_5_CrowdSize_5,32,ok,146.607491,8653,14953,801.556569,4,0.041580326880435045,714.000242
crowds,TotalRuns_5_CrowdSize_5,48,ok,150.222958,8653,14953,-1,-1,0.08156738850192194,10.256395
crowds,TotalRuns_5_CrowdSize_5,64,ok,146.134827,8653,14953,990.365460,5,0.11514464337580466,728.970166
crowds,TotalRuns_5_CrowdSize_5,96,ok,147.505082,8653,14953,-1,-1,0.14136042033878402,20.715733
crowds,TotalRuns_5_CrowdSize_5,128,ok,151.709050,8653,14953,1006.237160,6,0.14538921683829678,742.852391
crowds,TotalRuns_6_CrowdSize_10,8,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_10,12,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_10,16,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_10,24,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_10,32,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_10,48,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_10,64,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_10,96,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_10,128,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_15,8,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_15,12,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_15,16,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_15,24,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_15,32,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_15,48,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_15,64,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_15,96,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_15,128,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_20,8,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_20,12,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_20,16,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_20,24,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_20,32,overflow,-1,-1,-1,-1,-1,-1,-1
crowds,TotalRuns_6_CrowdSize_20,48,overflow,-1,-1,-1,-1,-1,-1,-1
